org.clever.Common.XMPPCommunicator.ConnectionXMPP: connect 2014-02-20 16:00:25,450 [main] INFO  XMPPCommunicator {146}- XMPP connected plain mode
org.clever.Common.XMPPCommunicator.ConnectionXMPP: authenticate 2014-02-20 16:00:26,066 [main] DEBUG XMPPCommunicator {319}- XMPP connection established with username: hmricky password: hmricky server: riccardo port: 5222resource-1711694565
org.clever.Common.XMPPCommunicator.ConnectionXMPP: joinInRoom 2014-02-20 16:00:26,076 [main] INFO  XMPPCommunicator {250}- Creating room: room@conference.riccardo with nickname: hmricky
org.clever.Common.XMPPCommunicator.ConnectionXMPP: joinInRoom 2014-02-20 16:00:26,140 [main] INFO  XMPPCommunicator {256}- Created room: room@conference.riccardo with nickname: hmricky
org.clever.Common.Initiator.Initiator: start 2014-02-20 16:00:26,144 [main] INFO  Initiator {316}- Lancio processo Initiator, pid: 7592@riccardo
org.clever.Common.Initiator.Initiator: launchHostCoordinator 2014-02-20 16:00:26,144 [main] INFO  Initiator {260}- Lancio host coordinator
org.clever.HostManager.HostCoordinator.HostCoordinator: init 2014-02-20 16:00:26,148 [main] DEBUG Host Coordinator {92}- CLASSPATH= /home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-codec-1.8.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-io-2.4.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/commons-logging-1.1.1.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/gson-2.2.4.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/jdom.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//lib/log4j.jar:dist/clever.jar:/home/riccardo/NetBeansProjects/clever-unime/trunk/clevercloud/../clever-occi-plugins//dist/clever-occi-plugins.jar
org.clever.HostManager.HostCoordinator.HostCoordinator: init 2014-02-20 16:00:26,153 [main] DEBUG Host Coordinator {125}- ./libraries:/usr/java/packages/lib/i386:/lib:/usr/lib:./libraries
org.clever.HostManager.HostCoordinator.HostCoordinator: init 2014-02-20 16:00:26,154 [main] INFO  Host Coordinator {127}- Initiator created
org.clever.HostManager.HostCoordinator.HostCoordinator: init 2014-02-20 16:00:26,154 [main] INFO  Host Coordinator {137}- 

 valori nuovi caricati: 4 10
org.clever.Common.Communicator.Agent: <init> 2014-02-20 16:00:26,160 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {83}- start Agent constructor
org.clever.Common.Communicator.Agent: start 2014-02-20 16:00:26,164 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: DispatcherAgentHm
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,172 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,358 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,361 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.DispatcherAgentHmHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,363 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/DispatcherAgentHm
org.clever.Common.XMPPCommunicator.ConnectionXMPP: getHostName 2014-02-20 16:00:26,364 [main] DEBUG XMPPCommunicator {478}- Host name: riccardo
org.clever.HostManager.Dispatcher.DispatcherAgent: initialization 2014-02-20 16:00:26,365 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {151}- ?=)** hostId= riccardo
org.clever.HostManager.Dispatcher.DispatcherAgent: sendNotification 2014-02-20 16:00:26,366 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {160}- preparing notify clever message
org.clever.HostManager.Dispatcher.NotificationThread: run 2014-02-20 16:00:26,364 [NotificationThread] DEBUG NotificationThread {74}- Start NotificationThread run!
org.clever.HostManager.Dispatcher.DispatcherAgent: sendNotification 2014-02-20 16:00:26,598 [main] DEBUG org.clever.HostManager.Dispatcher.DispatcherAgent {174}- notification sent
org.clever.Common.Communicator.Agent: <init> 2014-02-20 16:00:26,600 [main] DEBUG org.clever.HostManager.Info.InfoAgent {83}- start Agent constructor
org.clever.Common.Initiator.ModuleFactory.ModuleFactory: getInstance 2014-02-20 16:00:26,607 [main] DEBUG ModuleFactory {169}- ModuleFactory created: org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking
org.clever.Common.Communicator.Agent: start 2014-02-20 16:00:26,608 [main] DEBUG org.clever.HostManager.Info.InfoAgent {291}- 
istanzio ModuleCommunicator(agentName), dove agentName: InfoAgent
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,610 [main] INFO  DbusCommunicationPlugin {62}- Initializing the Dbus Communication plugin 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,611 [main] INFO  DbusCommunicationPlugin {65}- Creating the connection to the SessionBus 
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,613 [main] DEBUG DbusCommunicationPlugin {71}- Creating the Service on Dbus org.clever.Common.CommunicatorPlugins.InfoAgentHM
org.clever.Common.CommunicatorPlugins.Dbus.CommunicatorDbus: init 2014-02-20 16:00:26,614 [main] DEBUG DbusCommunicationPlugin {74}- Creating the Object on Dbus /org/clever/Common/CommunicatorPlugins/Dbus/CleverDbusInterface/InfoAgent
org.clever.HostManager.HostCoordinator.HostCoordinator: launchAgents 2014-02-20 16:00:26,616 [main] INFO  Host Coordinator {192}- # inizio lancio agente nell'HC
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-02-20 16:00:26,628 [main] INFO  ModuleFactory {130}- New process launched!
org.clever.Common.Initiator.ModuleFactory.ModuleFactoryMultiTasking: createAgent 2014-02-20 16:00:26,634 [main] INFO  ModuleFactory {145}- Thread ReplacementAgentDead abilitated
